QuestionId,Title,Link,Tags,Content,Time,Votes,Answers,Views,Accepted,Detailed,Definitive
62954709,Helm cannot upgrade chart - Change service from NodePort to ClusterIP?,https://stackoverflow.com/questions/62954709/helm-cannot-upgrade-chart-change-service-from-nodeport-to-clusterip,"['kubernetes', 'google-kubernetes-engine']","I'm trying to edit services created via helm chart and when changing from NodePort to ClusterIP I get this error
The Service ""<name>"" is invalid: spec.ports[0].nodePort: Fordbidden: ...",2020-07-17 13:10:43Z,0,1,1000,False,False,False
62954341,RabbitMQ and Logstash integration in kubernetes cluster,https://stackoverflow.com/questions/62954341/rabbitmq-and-logstash-integration-in-kubernetes-cluster,"['kubernetes', 'rabbitmq', 'logstash']",I have deployed ELK stack in kubernetes cluster which is working fine. Now i have deployed rabbitMQ in the cluster and integrated with logstash so that i can view the message in kibana. My logstash ...,2020-07-17 12:50:02Z,0,1,411,False,False,False
62953007,Kops instance group in different accounts [closed],https://stackoverflow.com/questions/62953007/kops-instance-group-in-different-accounts,"['kubernetes', 'kops']",Is that possible to have IG in another account? We need to implement master multiaccount : 2 masters in 1 account and third master in second account. Is that possible from kops side?,2020-07-17 11:27:58Z,0,1,82,True,False,False
62951879,Service does not work after deleting one pod in a deployment,https://stackoverflow.com/questions/62951879/service-does-not-work-after-deleting-one-pod-in-a-deployment,['kubernetes'],"I apply a deployment of 2 some http pods, and a service for it, and it works fine. I can curl the serviceip or servicename.  The service did round robin well.
But after I delete one pod, k8s create a ...",2020-07-17 10:14:08Z,0,1,144,False,False,False
62951094,HPA showing unknown in k8s,https://stackoverflow.com/questions/62951094/hpa-showing-unknown-in-k8s,"['kubernetes', 'hpa']","I configured HPA using a command as shown below
kubectl autoscale deployment isamruntime-v1 --cpu-percent=20 --min=1 --max=3 --namespace=default           
horizontalpodautoscaler.autoscaling/...",2020-07-17 09:26:08Z,0,2,453,False,False,False
62949548,Kubernetes nginx ingress controller not forwarding headers with underscores,https://stackoverflow.com/questions/62949548/kubernetes-nginx-ingress-controller-not-forwarding-headers-with-underscores,"['kubernetes', 'request-headers']","I'm having a problem where my kubernetes nginx ingress controller is NOT forwarding the headers with underscores in them.
I created a configMap with name my-release-ingress-nginx-controller with the ...",2020-07-17 07:54:46Z,4,4,6000,False,False,False
62948920,Why Helm take only the last value of the map in range,https://stackoverflow.com/questions/62948920/why-helm-take-only-the-last-value-of-the-map-in-range,"['kubernetes', 'kubernetes-helm', 'go-templates']","I am New at Helm , so sorry if I am not clear , of if I use the wrong terms.
I am trying to iterate over a list of IP , feed them in a range and create a array of ip for a headless service.
Here is my ...",2020-07-17 07:12:39Z,4,1,2000,True,False,False
62948759,How to access json elements in fluentd config match directive,https://stackoverflow.com/questions/62948759/how-to-access-json-elements-in-fluentd-config-match-directive,"['json', 'azure', 'kubernetes', 'azure-blob-storage', 'fluentd']",I have setup fluentd in my kubernetes cluster (AKS) to send the logs to azure blob using the microsoft plugin azure-storage-append-blob. Currently the path how my logs are stored is as follows ...,2020-07-17 07:00:31Z,0,1,634,False,False,False
62948385,Designing K8 pod and proceses for initialization,https://stackoverflow.com/questions/62948385/designing-k8-pod-and-proceses-for-initialization,['kubernetes'],"I have a problem statement where in there is a Kubernetes cluster and I have some pods running on it.
Now, I want some functions/processes to run once per deployment, independent of number of replicas....",2020-07-17 06:33:28Z,3,1,71,False,False,False
62948220,Use variable value with .Values in Helm,https://stackoverflow.com/questions/62948220/use-variable-value-with-values-in-helm,"['kubernetes', 'kubernetes-helm']","I've below parameters in values.yaml. I need to fetch the value of the schema but the database name may change
  preparedDatabases:
    a3s:
      schemas:
        a3s:

I'm using below functions in ...",2020-07-17 06:19:19Z,1,0,207,False,False,False
62948182,K8S cronjob scheduling on existing pod?,https://stackoverflow.com/questions/62948182/k8s-cronjob-scheduling-on-existing-pod,"['kubernetes', 'kubernetes-cronjob']",I have my application running in K8S pods. my application writes logs to a particular path for which I already have volume mounted on the pod. my requirement is to schedule cronjob which will trigger ...,2020-07-17 06:14:51Z,1,1,1000,False,False,False
62947749,Problem with daemonset creation on kubernetes cluster,https://stackoverflow.com/questions/62947749/problem-with-daemonset-creation-on-kubernetes-cluster,"['kubernetes', 'daemonset']","I am running the following command on the master node, to create a daemonset on a Kubernetes cluster.
$ kubectl apply -f https://k8s.io/examples/controllers/daemonset.yaml

I  think it got created ...",2020-07-17 05:37:59Z,1,4,833,True,False,False
62947235,Kubernetes doesn't schedule pod to the node with less workload,https://stackoverflow.com/questions/62947235/kubernetes-doesnt-schedule-pod-to-the-node-with-less-workload,"['kubernetes', 'google-kubernetes-engine', 'amazon-eks', 'azure-aks']","I use AKS to create our cluster with 3 worker node and their names are node-0, node-1, node-2. They are created by Azure VMSS.
When I deploy a pod-new through Helm, the scheduler always schedules pod-...",2020-07-17 04:42:12Z,4,1,826,False,False,False
62947216,Want to communicate between pods in same cluster but different namespace in GKE 1.16.10-gke.8,https://stackoverflow.com/questions/62947216/want-to-communicate-between-pods-in-same-cluster-but-different-namespace-in-gke,"['kubernetes', 'google-kubernetes-engine']",I have multiple database in one of the namespace named database in GKE & trying to connect to database namespace from service namespace pods. Database connection fails in the microservices in ...,2020-07-17 04:39:28Z,0,0,241,False,False,False
62945630,Simple explanation of docker volume in Kubernetes,https://stackoverflow.com/questions/62945630/simple-explanation-of-docker-volume-in-kubernetes,['kubernetes'],"I am transitioning from docker to Kubernetes. Had been volumes on docker to expose files needed by container, just like the example below to provide grafana container some files.
I am confused on how ...",2020-07-17 01:10:03Z,0,1,68,True,False,False
62945446,"kubectl error: error loading config file ""/var/lib/jenkins/.kube/config"":",https://stackoverflow.com/questions/62945446/kubectl-error-error-loading-config-file-var-lib-jenkins-kube-config,"['jenkins', 'kubernetes', 'continuous-deployment', 'kubectl']","I am configuring Jenkins to automatically deploy my successfull builds to my Kubernetes cluster. I have manually set up the KUBECONFIG file in /var/lib/jenkins/.kube/config.
But my Jenkins job keeps ...",2020-07-17 00:41:20Z,0,2,7000,True,False,False
62945212,Unable to run Airflow DAGs with KubernetesExecutor - AirflowException: dag_id could not be found,https://stackoverflow.com/questions/62945212/unable-to-run-airflow-dags-with-kubernetesexecutor-airflowexception-dag-id-co,"['kubernetes', 'airflow', 'kubernetesexecutor']","I am new to Airflow and have been trying for a while now to get a task ran using the KubernetesPodOperator class without any luck.
The pod gets created and synchronizes the DAGs from a git repo, I don'...",2020-07-17 00:02:08Z,2,0,1000,False,False,False
62944988,How to create authentication with Kubernetes when service is already existing?,https://stackoverflow.com/questions/62944988/how-to-create-authentication-with-kubernetes-when-service-is-already-existing,"['kubernetes', 'azure-aks']","I'm reading through https://kubernetes.io/docs/reference/access-authn-authz/authentication/, but it is not giving any concrete commands and it is mostly focusing when we want to create everything from ...",2020-07-16 23:32:16Z,1,1,22,False,False,False
62944982,Can docker entrypoint in shell form use runtime command args?,https://stackoverflow.com/questions/62944982/can-docker-entrypoint-in-shell-form-use-runtime-command-args,"['linux', 'bash', 'docker', 'shell', 'kubernetes']","Here is a sample dockerfile with a shell-form entrypoint:
FROM ubuntu
ENTRYPOINT /bin/echo ""(shell) ENTRYPOINT@image ($0)""

Below, are some of the outputs that I see from various runs:
$ ...",2020-07-16 23:31:45Z,2,1,2000,True,False,False
62943964,GCP kubernetes - Ingress reporting: All backend services are in UNHEALTHY state,https://stackoverflow.com/questions/62943964/gcp-kubernetes-ingress-reporting-all-backend-services-are-in-unhealthy-state,"['kubernetes', 'google-cloud-platform', 'google-kubernetes-engine']","I'm fairly new to K8s but not so new that I haven't got a couple of running stacks and even a production site :)
I've noticed in a new deployment the ingress as below:
Type: Ingress
Load balancer: ...",2020-07-16 21:46:16Z,2,1,759,False,False,False
62943953,EKS Ingress without Address - Trying to test my EKS cluster,https://stackoverflow.com/questions/62943953/eks-ingress-without-address-trying-to-test-my-eks-cluster,"['amazon-web-services', 'flask', 'kubernetes', 'kubernetes-ingress', 'amazon-eks']","I'm having a small issue that's been taking so much time without luck.
I have an EKS cluster where I created 2 deployments each with it's own service.
My 2 apps are a tensorflow server and a flask app ...",2020-07-16 21:44:50Z,5,1,2000,True,False,False
62943925,Kubernetes Scheduler Extenders - when are they invoked?,https://stackoverflow.com/questions/62943925/kubernetes-scheduler-extenders-when-are-they-invoked,"['kubernetes', 'scheduler']","From K8s v1.18, we have the scheduling context split into the scheduling cycle and the binding cycle with multiple extension points.
I have a question about the scheduler extenders in this context. ...",2020-07-16 21:42:59Z,1,1,148,True,False,False
62943766,How to inject evnironment variables to driver pod when using spark-on-k8s?,https://stackoverflow.com/questions/62943766/how-to-inject-evnironment-variables-to-driver-pod-when-using-spark-on-k8s,"['apache-spark', 'kubernetes', 'spark-operator']","I am writing a Kubernetes Spark Application using GCP spark on k8s.
Currently, I am stuck at not being able to inject environment variables into my container.
I am following the doc here
Manifest:
...",2020-07-16 21:30:09Z,1,1,1000,False,False,False
62943278,TLS match must have at least one SNI host,https://stackoverflow.com/questions/62943278/tls-match-must-have-at-least-one-sni-host,"['kubernetes', 'kubernetes-ingress', 'istio', 'azure-aks']","Referencing the bookinfo yaml here :
My gateway looks like :
apiVersion: networking.istio.io/v1alpha3
kind: Gateway
metadata:
  name: bookinfo-gateway
spec:
  selector:
    istio: ingressgateway # use ...",2020-07-16 20:50:27Z,1,1,3000,True,False,False
62943130,Edit the audit policy in kubernetes 1.15 cluster,https://stackoverflow.com/questions/62943130/edit-the-audit-policy-in-kubernetes-1-15-cluster,"['kubernetes', 'audit', 'kubespray']","Using kubespray 2.11 to install K8s 1.15.7, it works fine if I set the audit related flags at the time of install (ie cluster.yml). But on an already running cluster, if I change the pod manifest to ...",2020-07-16 20:39:25Z,1,0,117,False,False,False
62942395,"access kubernetes storage from multiple pods with different modes - one pod ReadWrite, other pods ReadOnly",https://stackoverflow.com/questions/62942395/access-kubernetes-storage-from-multiple-pods-with-different-modes-one-pod-read,"['kubernetes', 'google-compute-engine', 'persistent-volumes']","I have a pod that needs to save data persistently to a place outside the pod. I think a persistentVolume is a good idea for that. The pod called writerPod needs ReadWrite-access to that volume.
...",2020-07-16 19:44:20Z,5,2,665,False,False,False
62942247,"A connection was successfully established with the server, but then an error occurred during the pre-login handshake.(provider:TCP Provider,error:35)",https://stackoverflow.com/questions/62942247/a-connection-was-successfully-established-with-the-server-but-then-an-error-occ,"['sql-server', 'asp.net-core', 'kubernetes']","I have a backgroundservice built in .Net Core that executes a SQL Server database procedure as follows:
public int ExecuteProcedure(string connectionString, string sql, Dictionary<string, object>...",2020-07-16 19:33:01Z,2,1,6000,True,False,False
62941935,Kubernetes changing permissions of mounted volumes,https://stackoverflow.com/questions/62941935/kubernetes-changing-permissions-of-mounted-volumes,"['kubernetes', 'openstack', 'persistent-volumes']","I manage a deployment of Kubernetes on Openstack.
My user pods mount a PersistentVolume created dynamically using Openstack Cinder as their home folder.
What is strange is that if I create an (empty) ...",2020-07-16 19:09:36Z,5,1,10000,True,False,False
62941711,Choose the correct version of etcd backup in Kubernetes,https://stackoverflow.com/questions/62941711/choose-the-correct-version-of-etcd-backup-in-kubernetes,"['kubernetes', 'etcd']","I want to create a snapshot of the etcd instance. The etcd instance is running etcd version 3.3.10. I used ETCDCTL_API=3 in the following command:
ETCDCTL_API=3 etcdctl 
--endpoints https://[127.0.0.1]...",2020-07-16 18:54:34Z,0,1,184,True,False,False
62941540,K8 changing node status to Not Ready,https://stackoverflow.com/questions/62941540/k8-changing-node-status-to-not-ready,['kubernetes'],"is there any way to temporarily mark a node as ""Not Ready"" in the k8s cluster? I am trying to reproduce a production issue where I need to mark the ""Ready"" Node as ""Not Ready&...",2020-07-16 18:43:18Z,0,1,90,False,False,False
62941369,Configuring end to end SSL using Nginx Ingress controller,https://stackoverflow.com/questions/62941369/configuring-end-to-end-ssl-using-nginx-ingress-controller,"['docker', 'kubernetes', 'kubernetes-ingress', 'nginx-ingress']","I am running a local deployment and trying to redirect HTTPS traffic to my backend pods.
I don't want SSL termination at the Ingress level, which is why I didn't use any tls secrets.
I am creating a ...",2020-07-16 18:31:39Z,3,3,4000,False,False,False
62941107,Why does PodDisruptionBudget have both minAvailable and maxUnavailable options?,https://stackoverflow.com/questions/62941107/why-does-poddisruptionbudget-have-both-minavailable-and-maxunavailable-options,"['kubernetes', 'kubernetes-pod', 'reliability']","While I understand the use of minAvailable and maxUnavailable to an extent, I wonder why are these two options exposed when one appears to be the complement of the other.
Given that PDBs are immutable,...",2020-07-16 18:15:54Z,6,1,3000,False,False,False
62940591,I want to publish my wordpress website (blog.domain.com) under my nginx website (domain.com) as domain.com/blog,https://stackoverflow.com/questions/62940591/i-want-to-publish-my-wordpress-website-blog-domain-com-under-my-nginx-website,"['wordpress', 'nginx', 'kubernetes']","I want to publish my wordpress website (blog.domain.com) under my nginx website (domain.com)  as domain.com/blog.
blog.domain.com --> wordpress website on GCP 
domain.com --> have nginx web ...",2020-07-16 17:45:31Z,0,1,79,True,False,False
62940549,"Kubernetes user cannot list ""pods"" in namespace",https://stackoverflow.com/questions/62940549/kubernetes-user-cannot-list-pods-in-namespace,"['kubernetes', 'amazon-eks', 'kubernetes-rbac']","I am trying to map AWS IAM Role (Federated) to EKS RBAC, trying to follow this tutorial, but still get error
➜ kubectl edit configmap aws-auth -n kube-system

# Please edit the object below. Lines ...",2020-07-16 17:43:07Z,2,1,8000,False,False,False
62940403,Kubernetes not able pull image from private registry having private domain pointed via /etc/hosts,https://stackoverflow.com/questions/62940403/kubernetes-not-able-pull-image-from-private-registry-having-private-domain-point,"['kubernetes', 'coredns', 'microk8s']","I am trying to deploy an image from my private registry that's hosted on my local network and pointed using my local machines /etc/hosts file.
I am getting the resolution error as below:
Failed to ...",2020-07-16 17:34:03Z,1,1,848,True,False,False
62940032,Delete all the pods created by applying Helm2.13.1,https://stackoverflow.com/questions/62940032/delete-all-the-pods-created-by-applying-helm2-13-1,"['kubernetes', 'kubernetes-helm']","I'm new to Helm. I'm trying to deploy a simple server on the master node. When I do helm install and see the details using the command kubectl get po,svc I see lot of pods created other than the pods ...",2020-07-16 17:12:32Z,0,1,89,False,False,False
62939846,Exposing Redis with Ingress Nginx Controller,https://stackoverflow.com/questions/62939846/exposing-redis-with-ingress-nginx-controller,"['kubernetes', 'redis', 'nginx-ingress']","Hello when I use node port to expose my redis service it works fine. I am able to access it.
But if I try switch to Ingress Nginx controller it refuse to connect.. Other apps work fine with ingress.
...",2020-07-16 17:01:40Z,7,2,10000,False,False,False
62939792,Kubernetes NodePort connection refused,https://stackoverflow.com/questions/62939792/kubernetes-nodeport-connection-refused,"['docker', 'kubernetes', 'centos', 'load-balancing']","I have a cluster with 3 nodes in virtualbox environment. I created cluster with flag
kubeadm init --pod-network-cidr=10.244.0.0/16

then I installed flannel and added rest of two nodes to the cluster. ...",2020-07-16 16:58:58Z,2,1,3000,False,False,False
62937219,Using AWS SecretManager with Fargate: Unable to locate credentials,https://stackoverflow.com/questions/62937219/using-aws-secretmanager-with-fargate-unable-to-locate-credentials,"['amazon-web-services', 'kubernetes', 'aws-fargate', 'aws-secrets-manager']","The scenario:
We have a K8s cluster on EKS using Fargate nodes. I am storing our credentials/secrets in AWS SecretManager and want our workers deployed on AWS Fargate to access these secrets directly.
...",2020-07-16 14:40:51Z,3,1,516,False,False,False
62937188,Kubernetes - how to assign pods to nodes with certain label,https://stackoverflow.com/questions/62937188/kubernetes-how-to-assign-pods-to-nodes-with-certain-label,"['kubernetes', 'kubernetes-pod']","Suppose I have the following nodes with labels env=staging and env=production
server0201     Ready    worker   79d   v1.18.2   10.2.2.22     <none>        CentOS Linux 7 (Core)   3.10.0-957.el7....",2020-07-16 14:39:20Z,1,1,895,False,False,False
62936823,Communication between pods,https://stackoverflow.com/questions/62936823/communication-between-pods,"['kubernetes', 'openshift', 'sentry']","I am currently in the process to set up sentry.io but i am having problems in setting it up in openshift 3.11
I got pods running for sentry itself, postgresql, redis and memcache but according to the ...",2020-07-16 14:19:39Z,1,3,825,True,False,False
